text,label,source
"Egregio Professor Monti, pagherò volentieri la tassa sui cani che mantengo a casa, se mi toglierà la tassa sui maiali che mantengo a Roma...",negative,sentipolc_2016
Si ritorna a fare allenamento dopo una lunga vacanzetta #forzaecoraggio #forzabiancoverdi,neutral,sentipolc_2016
"@user si agnese ecco..io avrei fatto un altro 'regalo' per te, per ringraziarti di tutto, per aver reso la mia vita migliore, più-",positive,sentipolc_2016
Siete più scontati dei prezzi di luglio. #gobbi,negative,sentipolc_2016
Batteria 2%...buonanotte a tutti,neutral,sentipolc_2016
UNIMI Scienze politiche.   Vorrei ringraziate tutte le ragazze che seguono Storia dell'America del Nord per... http,positive,sentipolc_2016
#Camusso @user: Governo #Monti si attribuisce ruolo di salvatore della patria ma la sua non è la ricetta giusta .,negative,sentipolc_2016
"Google art project, l'arte online dai Musei più importanti del mondo - Corriere Roma http",neutral,sentipolc_2016
Qualunque cosa orribile tu possa fare o anche solo pensare...Io starò dalla tua parte e ti... http,positive,sentipolc_2016
#Grillo ci salverà tutti?Ma come si può dar seguito ad uno che basa tutte le sue idee solo sulla critica degli altri partiti? #piazzapulita,negative,sentipolc_2016
"#Asparagi #disintossicanti per il fegato, dopo #alcol e disordini culinari delle feste http @user",neutral,sentipolc_2016
@user uh si si belli i bacetti....so dai sei perdonata...alle nonnine su perdona tutto,positive,sentipolc_2016
@user Votano per chi difende il sindacato non arrendevole. #Grillo non fa parte di questo club. Per lui fa tutto schifo...,negative,sentipolc_2016
"ho appena fatto geografia per lunedì,latino per martedì e storia per venerdì. ieri ho fatto inglese per lunedì e un po' di matematica..",neutral,sentipolc_2016
RT @user: il suo cappello. i suoi occhiali. i suoi tatuaggi. i suoi shorts gialli. è perfetto. http,positive,sentipolc_2016
Governo monti: saranno famosi!,negative,sentipolc_2016
“LA REGIONE SI ASSUMA LA RESPONSABILITÀ DEL DOPO-COMMISSARIO SENZA PERDERE ALTRI 9 ANNI” Ennesima presa di posizione… http,neutral,sentipolc_2016
@user Penso che il Governo Monti stia governando questo Paese in modo ineccepibile! Cosa ne pensa Lei? Un saluto,positive,sentipolc_2016
#Grillo perchè tutti questi attacchi a #M5S. Gli stiamo così tanto sulle palle? Evviva la democrazia! Venduti!,negative,sentipolc_2016
TT ITALIA 22:28 1.#Grillo 2.#serviziopubblico 3.#piazzapulita 4.Prince Of Persia 5.Renzi 6.Franca Rame 7.Partito della Nazione 8.Nero Wolfe,neutral,sentipolc_2016
#roma #notizie Alemanno su Roma 2020: Nessun scetticismo nel governo Monti http #news,positive,sentipolc_2016
@user Cosa dirai domani a Guido e Margherita che avete sciacallato i nonni pensionati?,negative,sentipolc_2016
Il 1maggio anzikè la festa dei lavoratori propongo la festa dei disoccupati #ditelavostra #Grillo in #italia tanto nn c'è + ness ke lavora,neutral,sentipolc_2016
Sarò ingenuo ma nutro molta fiducia nel governo #monti e soprattutto in noi italiani e sono convinto che ce la faremo #crisi,positive,sentipolc_2016
"A Marò.. Stime di -2,2 per colpa della manovra del governo Monti?! E daje su,finitela di dire cazzate... #Ballarò",negative,sentipolc_2016
Liste pulite: Gianfranco Fini lancia le due petizioni di FLI  : Generazione Italia http,neutral,sentipolc_2016
Mi è piaciuto un video di @user http Messaggio a Mario Monti da Tonino o' Sdentat (detto o,positive,sentipolc_2016
"Troppo berlusconismo nell'esordio del governo Monti. E l'Italia, a furia di subire ""lacrime e sangue"", è governa... http",negative,sentipolc_2016
Controlla questo video MARIO MONTI: «ABBIAMO BISOGNO DELLA CRISI» http via @user,neutral,sentipolc_2016
"@user @user nonono,anche io :D",positive,sentipolc_2016
Il grande problema del M5S è che non si capisce ancora quale sia il ruolo di #Grillo #piazzapulita,negative,sentipolc_2016
"Ivan Zazzaroni su Anelka: \""Adesso dai cinesi compriamo anche i calciatori usati\"" http",neutral,sentipolc_2016
"@user bellissimo, beata te!! Anche io vorrei fare un corso di qualità ma che non costi troppo!",positive,sentipolc_2016
Parodia-documentario in stile Voyager svela il lato oscuro di Mario Monti http,negative,sentipolc_2016
"Il Fatto &gt; La favola del Bradford, dalla quarta divisione alla finale di Coppa inglese",neutral,sentipolc_2016
Pronta per scuola! http,positive,sentipolc_2016
"RT @user: In Italia ci sono oggi una trentina di piattaforme per il crowdfunding, ma solo 23 sono attive http",negative,sentipolc_2016
monitora e commenta #mario monti http #partecipazione,neutral,sentipolc_2016
Governo Monti: dal Senato via libera alla fiducia con 281 sì. Schifani: buon lavoro nell'interesse del Paese http,positive,sentipolc_2016
Governo Monti crolla sulle liberalizzazioni. Taxisti-Monti 1-0. La Lagrimosa Elsa si sgonfia sulle pensioni. Trilateral out.,negative,sentipolc_2016
"Governo, Monti inizia le consultazioni: L'Italia si riscatti. Crescita ed equità sociale http",neutral,sentipolc_2016
"un presidente del consiglio che ha deciso di non essere pagato, un ministro che si commuove il governo #monti è un vero miracolo",positive,sentipolc_2016
"Sto facendo l'errore più grande della mia vita... E se lo perderò, non saró più la stessa.",negative,sentipolc_2016
4 punti di sutura per Consigli. Aggiornamenti sulla Samp ► http http,neutral,sentipolc_2016
Buongiorno!!! http,positive,sentipolc_2016
"Messaggi privati anche a chi non ci segue? Ma seriamente?  Ma non è possibile, voglio dire.. come minimo gli account famosi andranno in tilt",negative,sentipolc_2016
Tonino 'o sdentato manda un messaggio a Mario Monti http,neutral,sentipolc_2016
"http E' nato il Governo #Monti, i #ministri sono stati scelti... Buon lavoro!",positive,sentipolc_2016
"RT @user: 'se larry fosse una droga, morirei di overdose' ma siete stupide o stupide?",negative,sentipolc_2016
"Addio Mariangela Melato Arbore, amore di 40 anni: Abilissima protagonista in ruoli sempre diversi http",neutral,sentipolc_2016
@user per fare due salti! Eravamo in centro...ti dirò ci ho incontrato più gente fiorentina di quanto mi aspettassi ;),positive,sentipolc_2016
Prc: Il Governo Monti invece di curare l'ammalato lo ammazza | umbrialeft.it http,negative,sentipolc_2016
Quell'efferato sarcasmo di Mario Monti che uccide il povero Alessandro Sallusti http,neutral,sentipolc_2016
@user la mia dolcezza mi caga :3,positive,sentipolc_2016
RT @user: Per me posso anche morire.,negative,sentipolc_2016
"Domani tutti alla Corri Catania, corsa/passeggiata di beneficenza nel centro storico di Catania. http",neutral,sentipolc_2016
RT @user: Subito RODRIGOOOOOO!!! Barcollo ma nn mollo!!! #amala #SkySerieA @user #TorinoInter,positive,sentipolc_2016
Le donne sono architette. Cessano di amarti quando non possono più fare progetti.,negative,sentipolc_2016
TT ITALIA 01:48 1.#cinemaInChiesa 2.#serviziopubblico 3.#Grillo 4.Trota 5.Billboard Awards 6.Levon Helm 7.Prince Of Persia 8.Lega,neutral,sentipolc_2016
La meteorologia non è colpa del governo #monti #openMatrix,positive,sentipolc_2016
#Grillo che propone di alzare i salari con i miliardi della TAV... Sempre più preoccupante!,negative,sentipolc_2016
"one direction,rihanna,lovato,little mix. se ho nominato uno dei tuoi idoli. FEDEZ DOVE CAZZO LO METTI IN CULO ALLA BALENA? TROPPA FATICA?",neutral,sentipolc_2016
@user tutto benissimo :) te?  anche tu♥,positive,sentipolc_2016
@user No è solo una tipica minchiata alla #Grillo parole a caso per fare fumo...,negative,sentipolc_2016
@user buon natale anche a te vecchio dalla mia metà di cuore sovietico ahahah,neutral,sentipolc_2016
"Corrado Passera. #Ministro per lo Sviluppo Economico, le Infrastrutture e i Trasporti. Una garanzia nel nuovo Governo #Monti",positive,sentipolc_2016
Mario Monti traditore di alto tradimento al popolo italiano e massone http,negative,sentipolc_2016
Per il fatto che sono di Torino come voi dovete seguirmi(?)xD (@user live on http,neutral,sentipolc_2016
"Totti, Roma unito e rema da stessa parte: Capitano: cerchiamo di arrivare insieme uniti fino alla fine http",positive,sentipolc_2016
@user mi spieghi una cosa? Che te le metti a fare le bretelle se poi te le lasci penzoloni sul culo?,negative,sentipolc_2016
13) foto di una celebrità che faresti di tutto per incontrare: http,neutral,sentipolc_2016
Strepitoso il titolo in prima di Libero sul governo Monti: Chiagne e fotte,positive,sentipolc_2016
...il progetto di Mario Monti sui giovani è simile a quello di Erode a Betlemme...,negative,sentipolc_2016
La #costamagna dice che c'è un'intervista esclusiva a #Grillo . Ma se ieri l'hanno intervistato quasi tutti... #Robinson,neutral,sentipolc_2016
@user ciao!!Molto bene grazie tu? Ahahahhah,positive,sentipolc_2016
"S&P boccia ancora l'Italia, il governo Monti non basta http via @user",negative,sentipolc_2016
"Si parla di noi: #Governo #Monti, #dialogo con i #cittadini anche via #mail http #democrazia #partecipazione",neutral,sentipolc_2016
Vorrei Che lo sforzo di Mario Monti fosse sostenuto e sorretto da una valanga di pensieri positivi...... Possibile? In Italia?,positive,sentipolc_2016
@user e magari son gli stessi che hanno votato x il #PDL dove hanno molti indagati x mafia. purtroppo l'italia e anche questa.,negative,sentipolc_2016
@user :: nemmeno un governo Monti 'di scopo'?: legge elett.+rientro in UE+elez.primavera?,neutral,sentipolc_2016
Mario Monti: un grande uomo degno di guidare il nostro Paese!,positive,sentipolc_2016
"#Albertazzi subito carico a @user: Mario #Monti? E' moscio. Come #Montolivo, il centrocampista della #Fiorentina ",negative,sentipolc_2016
"Fini a Giarda: onorevole Ministro, faccia un ultimo sforzo! . #Governo #Monti",neutral,sentipolc_2016
Il Consiglio dei Ministri nomina Pier Luigi Celli presidente dell'Enit.Ottima notizia per il turismo italiano. #Governo #Monti,positive,sentipolc_2016
La vera tragedia italiana e' che l'alternativa dovrebbe essere #Grillo Siamo veramente alla frutta! #piazzapulita,negative,sentipolc_2016
Creiamo un video con Ubuntu_ http,neutral,sentipolc_2016
RT @user: Cose irresistibili in una ragazza pt.58  Quando fanno finta di non credere ai complimenti invece dentro saltano di gioia,positive,sentipolc_2016
@user Il Governo #Monti ha una grandissima popolarità? Ditegli di venire su #Twitter ...,negative,sentipolc_2016
"seguite @user e #rt se l'hai fatto, almeno ti seguo c:",neutral,sentipolc_2016
In bocca al lupo Professor Monti... Buon lavoro! #oramonti #berlusconifuoridaicoglioni,positive,sentipolc_2016
Mario Monti: mangerai il panetùn ma non la colomba #duraminga,negative,sentipolc_2016
Tutto Intorno é Ombra - Cathryn Green at Biella Festival 2011 http,neutral,sentipolc_2016
"E. Letta in questo momento Mario Monti incontra parti sociali e rappresentanze istituzionali di giovani e donne, questo il binario giusto.",positive,sentipolc_2016
"@user Troppa fatica altrimenti, l'abbiocco quotidiano non mi lascia scampo",negative,sentipolc_2016
Dai che forse #Grillo riesce a far vincere la destra anche a genova - http,neutral,sentipolc_2016
"Sono fissatissima con Roar di Katy Perry da quando l'ho beccata su MTV ieri, è il mio nuovo guilty pleasure.",positive,sentipolc_2016
È molto più grave la pochezza politica di Fassina e di tutto il #pd che qualche scivolone di #Grillo #serviziopolitico,negative,sentipolc_2016
Uscito di scuola,neutral,sentipolc_2016
"@user: Non mi pento di aver appoggiato la nascita del governo #monti, eravamo a rischio e non mi interessa vincere sulle macerie ",positive,sentipolc_2016
(ANSA)-La Scala-Giorgio Napolitano e Mario Monti vedere la prima del Don Giovanni. MENTRE LORO SE LA SPASSANO NOI PAGHIAMO!,negative,sentipolc_2016
NONOSTANTE GLI SCIOPERI SALE DI 5 PUNTI LA FIDUCIA NEL GOVERNO MONTI http,neutral,sentipolc_2016
@user Amore mio♥,positive,sentipolc_2016
RT @user: 2) a primo impatto ci stavamo tremendente sul cazzo  #50cosesullamiamiglioreamica,negative,sentipolc_2016
" Alcuni mettono mani nelle tasche degli italiani: sono evasori rispetto a contribuenti . Mario #Monti Vero, ma troppe tasse=troppa evasione",neutral,sentipolc_2016
“@TTmobile_: #Grillo è appena entrato nei TT Italia in posizione 2” @user @user super zio greeeeeee!!!,positive,sentipolc_2016
"Ma il governo Monti pensa di dirla una cosa a proposito di naufragi, #concordia, #giglio, Titanic? O sono dal broker a trattare la polizza?",negative,sentipolc_2016
Ho fatto i capelli lisci :3,neutral,sentipolc_2016
Bellissima e Bravissima  ieri sera la Tiziana Sinagra la sua voce incanta sempre il pubblico con la stupenda... http,positive,sentipolc_2016
@user ci pensa #Grillo a farsi le vacanze in yacht dopo aver predicato bene.,negative,sentipolc_2016
"Governo Monti: c'è crisi, ma non per fare la guerra http",neutral,sentipolc_2016
@user come ti chiami? :),positive,sentipolc_2016
"#Grillo :\""colpito chi si oppone.dopo la lega punteranno Idv e noi\"". Si paracula preventivamente. #codadipaglia ?",negative,sentipolc_2016
Scuola in piazza contro la riforma Fornero http,neutral,sentipolc_2016
@user Buon sabato anche a te :)),positive,sentipolc_2016
Incredibile: Berlusconi da' lezioni al Governo Monti sull'economia!,negative,sentipolc_2016
Governo Monti: quale futuro per le politiche contro le droghe?: La caduta del Governo Berlusconi sia un segno di... http,neutral,sentipolc_2016
RT@iomatrix23: Game Over Liga !!!! Grande Mou ora che salgano tutti sul carro !!!”,positive,sentipolc_2016
Liberizzazioni governo monti tanti dubbi... Le categorie piu povere devono sacrificarsi per far riprendere il paese da questa crisi...,negative,sentipolc_2016
Gentile professor Monti http,neutral,sentipolc_2016
@user seguitela tutti ❤😁!,positive,sentipolc_2016
@user @user @user @user @user ahahah riesce a essere finocchissimo anche versione pseudo gangsta ahahah,negative,sentipolc_2016
@user: Corriere della Sera: Verso l'incarico a Mario Monti: il custode del rigore che stoppò http,neutral,sentipolc_2016
E bravo Vendola http buon commento riguardo al Governo Monti @user,positive,sentipolc_2016
"@user un movimento che vuole rompere tutto con queste connivenze mi da poca fiducia, certo se la base prende le redini cambia tutto.",negative,sentipolc_2016
siete a favore o contro il governo Monti che sta per nascere? #citofonareadinolfi live on http,neutral,sentipolc_2016
@user wow!!! Cmq anche io sto bn :3,positive,sentipolc_2016
Governo Monti: troppa prudenza POLITICA http,negative,sentipolc_2016
"Napoli come punto di partenza per l'azione di Governo del Presidente Monti. ""Nel '97 Mario Monti definì Napoli... http",neutral,sentipolc_2016
"RT @user: #maialadelleva!!!!!! #forzaviola #JUVEMERDA!!!!! Un sogno, un sogno un sogno incredibile!!!! Andiamo dai ragazzi!!!!! …",positive,sentipolc_2016
"Manovra,Di Pietro:Su frequenze e patrimoniale Pdl ricatta governo: Monti può anche sgolarsi dicendo che vuole l... http",negative,sentipolc_2016
Veramente ci si augura un governo #Monti appoggiato incondizionatamente da tutti? E chi controlla? #Berlusconi non appoggerà Monti gratis.,neutral,sentipolc_2016
Adoro #XF7  ... ma soprattutto adoro @user !!! Meraviglioso come sempre!,positive,sentipolc_2016
"Quanto è \""liquido\"" il grillismo? #Grillo bravo a criticare e incapace di progettare? È antipolitica? - http #sartori",negative,sentipolc_2016
Super Mario pensaci tu!http Anche Gesu #Grillo Beppe Grillo #gmail #sapevatelo,neutral,sentipolc_2016
Vedo solo ora ministri governo #monti. Ottima squadra.,positive,sentipolc_2016
Forse leggere questo aiuta : anche #Grillo non sa bene che cosa sia la democrazia Repubblica.it http via @user,negative,sentipolc_2016
"SABATO TUTTI ALLO STORICO ARCI PESSINA!Principale \""centro di aggregazione\"" del borgo, il Circolo Arci Pessina... http",neutral,sentipolc_2016
Mi piace moltissimo l'odore della cipolla che soffrigge **,positive,sentipolc_2016
Vedi cosa succede a rompere la minchia? http,negative,sentipolc_2016
@user ciao... potresti fare anche e me un BG con Avril miley e Demi? ti do i crediti nella bio,neutral,sentipolc_2016
"Io viaggio, non per andare da qualche parte, ma per andare. Io viaggio per l'amore del viaggio.  La grande... http",positive,sentipolc_2016
"@user L'invenzione di Berlusconi: Ci saranno 2 PDL uno classico, uno zero corrotti. Si uniranno dopo le elezioni! http",negative,sentipolc_2016
http Il Governo di Mario Monti per salvare il BelPaese,neutral,sentipolc_2016
Grande fabbro!,positive,sentipolc_2016
"TIBURTINA,LIMIDO (LA DESTRA) ""ROMANI INSOFFERENTI VERSO GOVERNO MONTI"" http",negative,sentipolc_2016
Sanber alla vamoos :D,neutral,sentipolc_2016
spongebob ha capito tutto dalla vita ahahabravo spongebob &lt;3 http,positive,sentipolc_2016
Meta (Pd) Il Governo #Monti chiede salti mortali agli italiani.Metta all'asta anche le #frequenze digitali invece di regalarle a #Mediaset,negative,sentipolc_2016
@user Sì Roma è sdbvijdsbuidsh Alla fine non è cosiiiiiiii lontana... lol,neutral,sentipolc_2016
RT @user: NON:) TOCCARMI:) STO:) BENE:) http,positive,sentipolc_2016
Mario Monti nativo digitale? @user #hbw2011,negative,sentipolc_2016
"Olimpiadi Roma, pressing sul governo Monti valuta dossier... http",neutral,sentipolc_2016
Da leggere oggi Vincenzo Visco sull'Unitá che spiega perché il governo Monti non é esattamente un governo di destra http,positive,sentipolc_2016
"ovvio, #Grillo demagogo e senzaproposte. ma gli zombie dirigenti politici sordi con tutti, e arroccati nel... vitalizio. Domani @user",negative,sentipolc_2016
Crisi e governo Monti: ecco la crisi in tutti i suoi dettagli http via @user,neutral,sentipolc_2016
Un augurio di buon onomastico al presidente del consiglio Mario #Monti,positive,sentipolc_2016
Governo Monti. PdCI: Paese guidato da uomini che contribuito produrre disastro | umbrialeft.it http,negative,sentipolc_2016
Intanto Mario Monti si candida (più o meno) http,neutral,sentipolc_2016
Il discorso di Mario Monti al Senato è stato così serio e politico come mai ne ho visti nei miei 18 Anni di vita.,positive,sentipolc_2016
"La Giovane Italia Roma manifesta contro il governo Monti: Per noi i sacrifici, per banche e finanza i benefici! http",negative,sentipolc_2016
Il Mugello apre le porte alla Formula 1 http,neutral,sentipolc_2016
#noelezioni appoggiate il governo Monti per #nuovaleggeelettorale,positive,sentipolc_2016
"False illusioni, sgradevoli realtà #editoriale di Mario Monti sul Corriere della Sera: http #rassegna stampa",negative,sentipolc_2016
@user grazie mille .... immagino la tua emozione quandi hai visto,neutral,sentipolc_2016
"#piazzapulita Formigli: \""Mi levate l'audio di #Grillo che mi dà fastidio\"". È comunicazione di servizio, ma anche la frase clou della serata!",positive,sentipolc_2016
La Dc commenta e critica le liberalizzazioni del governo Monti http,negative,sentipolc_2016
Dai un'occhiata alla mia auto in #CSRRacing per iPhone! Provalo GRATIS!http http,neutral,sentipolc_2016
"GOVERNO MONTI: FORUM TERZO SETTORE, APPREZZAMENTO PER I DUE NUOVI MINISTERI: Il Forum del Terzo Settore augura a... http",positive,sentipolc_2016
"Pannella scrive con le x e cose del tipo \""finalmente together\"" a #Grillo sulla questione #Norimberga Vi prego ditemi che è tutto uno scherzo",negative,sentipolc_2016
Chissà,neutral,sentipolc_2016
@user: Quelle vacanze gratis del sottosegretario Prima tegola sul #GOVERNO #MONTI: questi si che sono governanti!	,positive,sentipolc_2016
"Mario Monti il messia, accolto in Senato da un lungo applauso: Mario Monti, il messia italiano, è stato accolto... http",negative,sentipolc_2016
@user e fanno bene!! :D,neutral,sentipolc_2016
@user ora venite in italia e mi devi seguire perche io tra un po' piango perche io vi voglio conoscere. vi voglio bene scemi ♥♥♥,positive,sentipolc_2016
applauso freddissimo al Senato per Mario Monti. Ottimo.,negative,sentipolc_2016
ciao  a tutti,neutral,sentipolc_2016
"Mario Monti piace ai mercati, Piazza Affari in rialzo: Milano apre positva, in controtendenza rispetto alle altr... http",positive,sentipolc_2016
Ora @user è stupefatto fella debolezza del governo #Monti. Ora... http,negative,sentipolc_2016
"16. Se sì, è un twitteriano anche lui/lei? SI",neutral,sentipolc_2016
Dia Mundial del Jazz con il mio amore Chet Baker http &lt;3,positive,sentipolc_2016
Esiste un'alternativa alla manovra iniqua del governo #Monti Domani in piazza con #CGIL #Cisl #Uil http @user,negative,sentipolc_2016
#schema: C'è un evento alla ribalta sui media dove si forma un'opinione pubblica? #Grillo lancerà un comunicato sostenendo l'idea opposta.,neutral,sentipolc_2016
#governo #monti l'emozione in una lezione,positive,sentipolc_2016
@user è come la storia del bidet. L'europa vuole che lo togliamo perché consumiamo troppa acqua,negative,sentipolc_2016
Messaggio a Mario Monti da Tonino o' Sdentat (detto o' Poet ): video divertente http,neutral,sentipolc_2016
Mario #Monti nominato Senatore a vita! È un buon segnale nell'ottica di un incarico super partes e di larghe intese.,positive,sentipolc_2016
2012: che la profezia dei maya fosse l'avvento del governo monti?,negative,sentipolc_2016
Punto 1. Marito di Alia &gt; Non ancora ò ò /fixmale,neutral,sentipolc_2016
Governo Monti: finalmente la serieta' e la sobrieta'! Poi.... ricambio generazionale e riaffermazione della Politica.,positive,sentipolc_2016
& Lega Nord: NO AL GOVERNO MONTI! cosa ne pensate?,negative,sentipolc_2016
Marco Galluzzo sul Corriere individua i diversi ambiti in cui Mario Monti intende operare in sede europea. http,neutral,sentipolc_2016
Il governo #Monti ti ha lasciato in mutande? Loro ti offrono la cena. http,positive,sentipolc_2016
"Attacchi al Governo Monti, Mancini(Pd): Pdl e Udc prendano distanze da Storace http",negative,sentipolc_2016
"Mario Monti, l'ideatore di slogan http",neutral,sentipolc_2016
:')   ❤  ❤  ❤   :'),positive,sentipolc_2016
@user anche io ho paura :/,negative,sentipolc_2016
RT @user: @user che giornale è?,neutral,sentipolc_2016
nuovo governo monti... è emozionante,positive,sentipolc_2016
 Irresponsabile far cadere governo Monti . Mister B deve stare proprio male per fare certe dichiarazioni. Povero :-(,negative,sentipolc_2016
"martedì 29 alle 21 in sede a via L. Da Vinci 5 PG ci confrontiamo su: governo Monti, evento del 2/12 sul dissesto geologico, festa del 10/12",neutral,sentipolc_2016
@user @user Posso chiedervi dove le avete prese? Hahaha,positive,sentipolc_2016
"Si avvicina prepotentemente la prospettiva di un ritorno in piazza per una nuova, enorme manifestazione contro il governo Monti",negative,sentipolc_2016
Che ne pensate dei nomi del governo monti? Ditelo in tre parole con l'hashtag #3parolesumonti,neutral,sentipolc_2016
@user ma quanto sei bello nella foto del profilo,positive,sentipolc_2016
MARIO MONTI L'ALIENO: GODETEVELO ANCORA PER POCO http,negative,sentipolc_2016
"\""Come è nata la Bibbia. Introduzione generale alla sacra Scrittura\"" di Fabio La Gioia (@user ioni) http",neutral,sentipolc_2016
Caro che bello Del Piero!! &lt;3Hanno fatto un servizio su di lui su RaiSport1 :)-PDC11,positive,sentipolc_2016
Sono quasi due settimane che la strada di casa è buia. Quando si decideranno a cambiare le lampadine ai lampioni?,negative,sentipolc_2016
@user @user aww grazie c:,neutral,sentipolc_2016
"Il Governo #Monti è l'unica alternativa possibile,credo che in questo momento di crisi la politica vada messa via,avanti con il gov. tecnico",positive,sentipolc_2016
#delusionemonti a malincuore accantono speranze sul #governo #monti imbrigliato dagli #interessi di #partiti e #casta,negative,sentipolc_2016
"un percorso di crescita personale è tale solo quando viene applicato in ogni momento della giornata, in ogni ambito della vita",neutral,sentipolc_2016
" Noi non sosteniamo il governo Monti, noi sosteniamo l'Italia @user bellissimo!",positive,sentipolc_2016
@user “lettera a un amico ehreo“ di Sergio Romano. Un po' suscettibili lo sono davvero,negative,sentipolc_2016
#Grillo [VIDEO] Ci hanno regalato la #crisi | Italia dei Dolori: http #Norimberga? No: galera!! via @user,neutral,sentipolc_2016
"RT @user: Forse, finalmente, per una domenica si parlerà di Giuseppe Rossi (un vero esempio per tutti) e non di Mario Balotelli. For…",positive,sentipolc_2016
E diciamocelo. Se quello che sta passando con il governo #Monti l'avesse fatto Berlusconi staremo facendo le barricate,negative,sentipolc_2016
I liked a @user video http Incredibile! Voyager smaschera Mario Monti !,neutral,sentipolc_2016
#rt seguimi e ti seguo e ti aggiungo alla mia lista aumenta followers c:,positive,sentipolc_2016
Ma se il governo monti è ostaggio di una politica stantia e di una maggioranza trasversale di inette testedicazzo che cazzo ce sta a fa?,negative,sentipolc_2016
@user HAHAHAHAH fatto c:,neutral,sentipolc_2016
"RT @user: Odio le relazioni a distanza, il frigo è così lontano dal mio letto! ugh..",positive,sentipolc_2016
[News] Mario Monti a capo del Governo tecnico? Come avere un marziano a Roma http,negative,sentipolc_2016
Stato del #debito etica della colpa. governo #monti http,neutral,sentipolc_2016
Siamo a 50 #followers grazie a tutti,positive,sentipolc_2016
Mario Monti....la mia è una disponibilità generosa per guidare il governo.....quanto ci costa questa generosità? 20mila o 30mila al mese?,negative,sentipolc_2016
Anche 'Torn' non scherza però!,neutral,sentipolc_2016
"Peperoni e patate al forno ....,.che dire? Complimenti alla cuoca!!!!",positive,sentipolc_2016
"Mario Monti, l'allievo dei Gesuiti che piace alle Banche e Finge di voler Aiutare gli Italiani Chiedendo Sacrifici ai più Deboli.",negative,sentipolc_2016
#Piazzapulita Lo #spread di nuovo sotto quota 360. Il Governo #Monti convince i mercati? Voi cosa ne pensate?,neutral,sentipolc_2016
RT @user: Buon compleanno Diego Armando Maradona! (53 tahun). http,positive,sentipolc_2016
La frase di Mario Monti sul gesso da togliere all'economia italiana mi ricorda quelle convalescenze lunghe e tristi...,negative,sentipolc_2016
"Kl1p, condividere velocemente tutti i tipi di testi http",neutral,sentipolc_2016
del governo #Monti il 31% apprezza che decida in tempi brevi: ci sono anche io!,positive,sentipolc_2016
Mario Monti è un uomo di Stato: ma di quale Stato?,negative,sentipolc_2016
PROSSIMAMENTE IN TUTTA L' ITALIA Mario Monti & Co presentano.. http,neutral,sentipolc_2016
#mammahoripersolaereo può essere vecchio quanto vi pare ma rimarrà sempre uno dei film piu belli che ci siano.,positive,sentipolc_2016
"RT @user: Ma esattamente, Valerio Scanu a quale specie vivente appartiene?",negative,sentipolc_2016
"il governo #Monti si vanta di ridurre il debito con i recuperi dell'evasione, da imputare invece alla riduzione della tassazione complessiva",neutral,sentipolc_2016
#Vauro: È più facile fare satira sulla Fornero e su questo governo che su Berlusconi . #governo #monti,positive,sentipolc_2016
Professor Monti ma si rende conto che i creditori non credono alle sue ricette?,negative,sentipolc_2016
@user @user @user @user @user magari si potesse fare ;),neutral,sentipolc_2016
@user: Gianni Letta: Sicuramente non farò parte del governo Monti (ag Dire) e meno male!,positive,sentipolc_2016
#Grillo è tanto severo contro tutti quanto clemente e comprensivo con lega e leghisti.. #serviziopubblico,negative,sentipolc_2016
"La felicità non esiste. Esistono solo momenti in cui si raggiunge l'apice dello stare bene, ma è destinato a finire anche quello.",neutral,sentipolc_2016
Bella sta verifica ..... @user @user,positive,sentipolc_2016
Attraversiamo un campo minato...Tutti al passo del leopardo...!,negative,sentipolc_2016
"Buon giorno e buona domenica a tutti.. Vi voglio ricordare che la nostra strepitosa OFFERTA \""Camere a Metà PREZZO\""... http",neutral,sentipolc_2016
Un pensiero: Dobbiamo avere fiducia in noi stessi per preparare un'Italia migliore per i nostri figli. (Mario Monti),positive,sentipolc_2016
#serviziopubblico Renzi critica #Grillo ma poi cerca di fare il comico con risultati disastrosi... manco quello riesce a fare.,negative,sentipolc_2016
http Il Governo Monti vuol colpire i consumi per ridurre il passivo della Bilancia comme... http,neutral,sentipolc_2016
@user :) capito,positive,sentipolc_2016
@user @user @user scritto è una cosa insensata.,negative,sentipolc_2016
"@user In realtà #Grillo sembrerebbe essere in trincea con la #lega. Almeno dopo le ultime dichiarazioni, no?",neutral,sentipolc_2016
"Un Roberto a caso per voi ;) ...da ieri sono in fissa con queste foto: barbetta accennata, viso rilassato, fisico... http",positive,sentipolc_2016
"@user hai ragione, ecco perchè l'italia si è ridotta così e poi se la prendono con le pensioni.Andrò in pensione a 65 anni ,schifooo",negative,sentipolc_2016
"#hitchhiking #passaggio From Torino, Italia To Bologna, Italia http",neutral,sentipolc_2016
"Fiat, Marchionne: 2012 per l'auto ancora più difficile: Totale appoggio al governo Monti http",positive,sentipolc_2016
"#Grillo odi i politici e i partiti? Ti prego, raccontami ancora di quando ne hai fondato uno.",negative,sentipolc_2016
@user AHAHAHAHHAHAHHAHAHAHAH il costume basso ma dai è capace di iperventilarci (?) anche vestito di lana fino al collo (?),neutral,sentipolc_2016
@user Grazie perche' sei il mio sorriso che non si spegne anche quando sono triste! T i a m o,positive,sentipolc_2016
Governo Monti: ipotesi #Passera allo Sviluppo. Candidatura spontanea della Minetti.,negative,sentipolc_2016
